Stock Number,Name,Brand,Collection,Department,Item Type,Styles,Gender,Materials,Description,Image 1,Details,Availability,Price Notes,Price,Width,Fit,Settings,Total Carat Weight,xItem Sub Type
"RG12291XDA","","Bassali Jewelry","","Fashion","Ring","","M","14K Two-tone","46RD=.1 1CC/AMET A=.46 14KWY","https://bassalijewelry.com/images/items/RG12291XDA.jpg","","2","","1050","","","","","Centerstone"
"RG12291ZDLB","","Bassali Jewelry","","Fashion","Ring","","M","14K Two-tone","46RD=.1 1CC/LBTP LB=.72 14KWR","https://bassalijewelry.com/images/items/RG12291ZDLB.jpg","","2","","1080","","","","","Centerstone"
"RG12292KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","19RD=.36 14KR","https://bassalijewelry.com/images/items/RG12292WD.jpg","","1","","3840","","","","","Centerstone"
"RG12296DAZ","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","50RD=.11 1AMAZ=3.94 14KY","https://bassalijewelry.com/images/items/RG12296DAZ.jpg","","1","","1080","","","","","Centerstone"
"RG12298WDR","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","36RD=.11 21RUBY=.78 14KW","https://bassalijewelry.com/images/items/RG12298WDR.jpg","","1","","1800","","","","","Centerstone"
"RG12298WDS","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","36RD=.11 21SAPH=.86 14KW","https://bassalijewelry.com/images/items/RG12298WDS.jpg","","2","","1650","","","","","Centerstone"
"RG12300WDE","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","30RD=.12 3BG/EMER E=.26 14KW","https://bassalijewelry.com/images/items/RG12300WDE.jpg","","1","","1140","","","","","Band"
"RG12300WDR","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","30RD=.12 3BG/RUBY R=.30 14KW","https://bassalijewelry.com/images/items/RG12300WDR.jpg","","1","","1080","","","","","Band"
"RG12300WDS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","30RD=.12 3BG/SAPH S=.37 14KW","https://bassalijewelry.com/images/items/RG12300WDS.jpg","","1","","1080","","","","","Band"
"RG12301WDE","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","36RD=.14 3BG/EMER E=.30 14KW","https://bassalijewelry.com/images/items/RG12300WDR.jpg","","1","","1230","","","","","Band"
"RG12302WDE","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","14RD=.07 1BG/EMER E=.16 14KW","https://bassalijewelry.com/images/items/RG12302WDE.jpg","","2","","690","","","","","Band"
"RG12302WDR","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","14RD=.07 1BG/RUBY R=.16 14KW","https://bassalijewelry.com/images/items/RG12302WDR.jpg","","2","","690","","","","","Band"
"RG12302WDS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","14RD=.07 1BG/SAPH S=.16 14KW","https://bassalijewelry.com/images/items/RG12302WDS.jpg","","3","","660","","","","","Band"
"RG12305WDLBS","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","18RD=.05 1EC/LBTP LB=1.49 2BG/SAPH S=.10 14KW","https://bassalijewelry.com/images/items/RG12305WDLBS.jpg","","1","","840","","","","","Centerstone"
"RG12306WDS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K White Gold","64RD=.75 10RD/SAPH S=.89 18KW","https://bassalijewelry.com/images/items/RG12306WDS.jpg","","1","","5520","","","","","Band"
"RG12307WDS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K White Gold","6RD=.19 3BG/SAPH S=.90 18KW","https://bassalijewelry.com/images/items/RG12307WDS.jpg","","1","","2400","","","","","Band"
"RG12316D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","39RD=.10 14KY","https://bassalijewelry.com/images/items/RG12316D.jpg","","1","","750","","","","","Fashion"
"RG12318KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","1RD=.06 14KR","https://bassalijewelry.com/images/items/RG12318KD.jpg","","1","","660","","","","","Fashion"
"RG12319WDS","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","36RD=.22 1RD/SAPH S=.53 14KW","https://bassalijewelry.com/images/items/RG12319WDS.jpg","","1","","1710","","","","","Centerstone"
"RG12329WD","","Bassali Jewelry","","Fashion","Ring","","M","18K White Gold","6PD=.55 50RD=.43 18KW","https://bassalijewelry.com/images/items/RG12329WD.jpg","","1","","5490","","","","","Cluster"
"RG12371D","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K Yellow Gold","13RD=.17 18KY","https://bassalijewelry.com/images/items/RG12371D.jpg","","2","","1290","","","","","Band"
"RG12371KD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K Rose Gold","13RD=.17 18KR","https://bassalijewelry.com/images/items/RG12371KD.jpg","","2","","1290","","","","","Band"
"RG12371WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K White Gold","13RD=.17 18KW","https://bassalijewelry.com/images/items/RG12371WD.jpg","","1","","1290","","","","","Band"
"RG12372D","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K Yellow Gold","5RD=.11 18KY","https://bassalijewelry.com/images/items/RG12372D.jpg","","2","","990","","","","","Band"
"RG12372KD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K Rose Gold","5RD=.11 18KR","https://bassalijewelry.com/images/items/RG12372KD.jpg","","1","","990","","","","","Band"
"RG12372WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K White Gold","5RD=.11 18KW","https://bassalijewelry.com/images/items/RG12372WD.jpg","","1","","990","","","","","Band"
"RG12373D","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K Yellow Gold","13RD=.19 18KY","https://bassalijewelry.com/images/items/RG12373D.jpg","","1","","1350","","","","","Band"
"RG12373KD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K Rose Gold","13RD=.19 18KR","https://bassalijewelry.com/images/items/RG12373KD.jpg","","2","","1350","","","","","Band"
"RG12373WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K White Gold","13RD=.19 18KW","https://bassalijewelry.com/images/items/RG12373WD.jpg","","1","","1350","","","","","Band"
"RG12392D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","13RD=.17 14KY","https://bassalijewelry.com/images/items/RG12392D.jpg","","1","","960","","","","","Fashion"
"RG12392KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","13RD=.17 14KR","https://bassalijewelry.com/images/items/RG12392KD.jpg","","1","","960","","","","","Fashion"
"RG12392WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","13RD=.17 14KW","https://bassalijewelry.com/images/items/RG12392WD.jpg","","1","","960","","","","","Fashion"
"RG12395D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","19RD-.30 14KY","https://bassalijewelry.com/images/items/RG12395D.jpg","","5","","1410","","","","","Fashion"
"RG12395WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","19RD-.30 14KW","https://bassalijewelry.com/images/items/RG12395WD.jpg","","2","","1410","","","","","Fashion"
"RG12400KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","80RD=.18 14KR","https://bassalijewelry.com/images/items/RG12400KD.jpg","","1","","1080","","","","","Fashion"
"RG12400WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","80RD=.18 14KW","https://bassalijewelry.com/images/items/RG12400WD.jpg","","1","","1080","","","","","Fashion"
"RG12407WDA","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","68RD=.19 1EC/AMET A=1.38 14KW","https://bassalijewelry.com/images/items/RG12407WDA.jpg","","1","","1560","","","","","Centerstone"
"RG12409WDS","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","44RD=.22 1RD/SAPH S=.36 14KW","https://bassalijewelry.com/images/items/RG12409WDS.jpg","","1","","1680","","","","","Centerstone"
"RG12410WDS","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","24RD=.22 1OV/SAPH=1.17 12SA=.43 14KW","https://bassalijewelry.com/images/items/RG12410WDS.jpg","","1","","2700","","","","","Centerstone"
"RG12412WDSB","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","20RD=.16 1CC/SBTP SBT=1.90 14KW","https://bassalijewelry.com/images/items/RG12412WDSB.jpg","","1","","1350","","","","","Centerstone"
"RG12413WDS","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","12RD=.25 1RD/SAPH S=.44 14KW","https://bassalijewelry.com/images/items/RG12413WDS.jpg","","1","","1560","","","","","Centerstone"
"RG12417DA","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","14RD=..05 3CC/AMET A=.52 14KY","https://bassalijewelry.com/images/items/RG12417DA.jpg","","1","","660","","","","","Band"
"RG12418WDS","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","33RD=.11 2BG/SAPH S=.14 14KW","https://bassalijewelry.com/images/items/RG12418WDS.jpg","","1","","1020","","","","","Fashion"
"RG12419WDE","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","33RD=.12 2BG/EMER E=.10 14KW","https://bassalijewelry.com/images/items/RG12419WDE.jpg","","1","","1020","","","","","Fashion"
"RG12470D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","32RD=.08 14KY","https://bassalijewelry.com/images/items/RG12470D.jpg","","1","","480","","","","","Fashion"
"RG12470KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","32RD=.08 14KR","https://bassalijewelry.com/images/items/RG12470KD.jpg","","1","","480","","","","","Fashion"
"RG12470WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","32RD=.08 14KW","https://bassalijewelry.com/images/items/RG12470WD.jpg","","1","","480","","","","","Fashion"
"RG12471D","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","45RD=.09 14KY","https://bassalijewelry.com/images/items/RG12471D.jpg","","1","","750","","","","","Band"
"RG12471KD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Rose Gold","45RD=.09 14KR","https://bassalijewelry.com/images/items/RG12471KD.jpg","","1","","750","","","","","Band"
"RG12471WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","45RD=.09 14KW","https://bassalijewelry.com/images/items/RG12471WD.jpg","","1","","750","","","","","Band"
"RG12473WDS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","16RD=.17 7RD/SAPH S=.46 14KW","https://bassalijewelry.com/images/items/RG12473WDS.jpg","","1","","1410","","","","","Band"
"RG12474DG","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","72RD=.28 3GN=3.14 14KY","https://bassalijewelry.com/images/items/RG12474DG.jpg","","1","","1980","","","","","Centerstone"
"RG12474KDLB","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","72RD=.28 3LBT=2.97 14KR","https://bassalijewelry.com/images/items/RG12474KDLB.jpg","","1","","2040","","","","","Centerstone"
"RG12474WDA","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","72RD=.28 3AM=2.51 14KW","https://bassalijewelry.com/images/items/RG12474WDA.jpg","","1","","1950","","","","","Centerstone"
"RG12475DR","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","84RD=.25 7RD/RUBY R=.70 14KY","https://bassalijewelry.com/images/items/RG12475DR.jpg","","1","","1800","","","","","Band"
"RG12476WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","51RD=.18 14KW","https://bassalijewelry.com/images/items/RG12476WD.jpg","","1","","990","","","","","Band"
"RG12477WDE","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","16RD=.17 7RD/EMER E=.33 14KW","https://bassalijewelry.com/images/items/RG12477DR.jpg","","1","","1500","","","","","Band"
"RG12479D","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","332D=.08 14KY","https://bassalijewelry.com/images/items/RG12479D.jpg","","1","","630","","","","","Band"
"RG12480D","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","3RD=.07 14KY","https://bassalijewelry.com/images/items/RG12480D.jpg","","1","","480","","","","","Band"
"RG12480WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","3RD=.07 14KW","https://bassalijewelry.com/images/items/RG12480WD.jpg","","1","","480","","","","","Band"
"RG12481D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","29RD=.15 14KY","https://bassalijewelry.com/images/items/RG12481D.jpg","","1","","780","","","","","Fashion"
"RG12481KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","29RD=.15 14KR","https://bassalijewelry.com/images/items/RG12481KD.jpg","","1","","780","","","","","Fashion"
"RG12481WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","29RD=.15 14KW","https://bassalijewelry.com/images/items/RG12481WD.jpg","","1","","780","","","","","Fashion"
"RG12482DLP","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","20RD=.06 1LP=.07 14KY","https://bassalijewelry.com/images/items/RG12482DLP.jpg","","2","","660","","","","","Fashion"
"RG12483D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","25RD=.09 14KY","https://bassalijewelry.com/images/items/RG12483D.jpg","","2","","600","","","","","Fashion"
"RG12483KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","25RD=.09 14KR","https://bassalijewelry.com/images/items/RG12483KD.jpg","","2","","600","","","","","Fashion"
"RG12483WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","25RD=.09 14KW","https://bassalijewelry.com/images/items/RG12483WD.jpg","","2","","600","","","","","Fashion"
"RG12484D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","32RD=.07 14KY","https://bassalijewelry.com/images/items/RG12484D.jpg","","1","","600","","","","","Fashion"
"RG12484KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","32RD=.07 14KR","https://bassalijewelry.com/images/items/RG12484KD.jpg","","1","","600","","","","","Fashion"
"RG12484WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","32RD=.07 14KW","https://bassalijewelry.com/images/items/RG12484WD.jpg","","1","","660","","","","","Fashion"
"RG12485WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","38RD=.14 14KW","https://bassalijewelry.com/images/items/RG12485WD.jpg","","1","","720","","","","","Fashion"
"RG12486XD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Two-tone","36RD=.34 14KYW","https://bassalijewelry.com/images/items/RG12486XD.jpg","","1","","1950","","","","","Band"
"RG12488DR","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","26RD=.09 2RD/RUBY R=.11 14KY","https://bassalijewelry.com/images/items/RG12488DR.jpg","","1","","600","","","","","Band"
"RG12488DS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","26RD=.09 2RD/SAPH S=.11 14KY","https://bassalijewelry.com/images/items/RG12488DS.jpg","","1","","600","","","","","Band"
"RG12488WDS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","26RD=.09 2RD/SAPH S=.11 14KW","https://bassalijewelry.com/images/items/RG12488WDS.jpg","","1","","600","","","","","Band"
"RG12490WDE","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","5RD=.08 4RD/EMER E=.16 14KW","https://bassalijewelry.com/images/items/RG12490WDE.jpg","","1","","750","","","","","Band"
"RG12490WDR","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","5RD=.08 4RD/RUBY R=..22 14KW","https://bassalijewelry.com/images/items/RG12490WDR.jpg","","1","","690","","","","","Band"
"RG12490WDS","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","5RD=.08 4RD/SAPH S=.21 14KW","https://bassalijewelry.com/images/items/RG12490WDS.jpg","","1","","660","","","","","Band"
"RG12491KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","37RD=.14 14KR","https://bassalijewelry.com/images/items/RG12491KD.jpg","","1","","750","","","","","Fashion"
"RG12491WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","37RD=.14 14KW","https://bassalijewelry.com/images/items/RG12491WD.jpg","","1","","750","","","","","Fashion"
"RG12492WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","29RD=.46 14KW","https://bassalijewelry.com/images/items/RG12492WD.jpg","","2","","1650","","","","","Band"
"RG12493WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","31RD=.38 14KW","https://bassalijewelry.com/images/items/RG12493WD.jpg","","2","","1380","","","","","Band"
"RG12494D","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K Yellow Gold","36RD=.18 14KY","https://bassalijewelry.com/images/items/RG12494D.jpg","","1","","780","","","","","Band"
"RG12494WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","36RD=.18 14KW","https://bassalijewelry.com/images/items/RG12494WD.jpg","","1","","810","","","","","Band"
"RG12495WDR","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","5RD=.08 4RD/RUBY R=.22 14KW","https://bassalijewelry.com/images/items/RG12495WDR.jpg","","1","","660","","","","","Band"
"RG12496D","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","43RD=.19 14KY","https://bassalijewelry.com/images/items/RG12496D.jpg","","1","","900","","","","","Fashion"
"RG12496KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","43RD=.19 14KR","https://bassalijewelry.com/images/items/RG12496KD.jpg","","1","","900","","","","","Fashion"
"RG12496WD","","Bassali Jewelry","","Fashion","Ring","","M","14K White Gold","43RD=.19 14KW","https://bassalijewelry.com/images/items/RG12496WD.jpg","","1","","900","","","","","Fashion"
"RG12498D","","Bassali Jewelry","","Fashion","Ring","","M","14K Yellow Gold","38RD=.14 14KY","https://bassalijewelry.com/images/items/RG12498D.jpg","","1","","720","","","","","Fashion"
"RG12498KD","","Bassali Jewelry","","Fashion","Ring","","M","14K Rose Gold","38RD=.14 14KR","https://bassalijewelry.com/images/items/RG12498KD.jpg","","1","","720","","","","","Fashion"
"RG12499WD","","Bassali Jewelry","","Bridal-engagement","Ring","","M","14K White Gold","90RD=.35 18KW","https://bassalijewelry.com/images/items/RG12499WD.jpg","","1","","2280","","","","","Band"
"RG12500WDR","","Bassali Jewelry","","Bridal-engagement","Ring","","M","18K White Gold","5RD=.16 4BG/RUBY R=.24 18KW","https://bassalijewelry.com/images/items/RG12500WDR.jpg","","1","","2160","","","","","Band"
